backdrop_path,poster_path,genre_ids,keyword_ids,id,title,overview,popularity,release_date,vote_average,vote_count,genres,keywords,original_language,soup
/lfNQdJUr2jDY7Qs6cyPxY9BJAJ8.jpg,/xpNs0cKZp6ewwOrEEtvIPKazYZB.jpg,[18],"[10870, 3036, 11001, 11162]",61809,Revelation: The End of Days,"Almost 2,000 years ago, the final book of the Bible, Revelation, predicted that Christ would return but only after a period of chaos and torment inflicted on the world to test the faith of mankind. REVELATION: THE END OF DAYS is a gripping, dramatic interpretation of how the ancient prophecies of The Book of Revelation could unfold in our modern world. The two-night, four-hour event brings to life six fictional characters’ firsthand accounts of the “End of Days” events.

REVELATION: THE END OF DAYS merges drama with re-purposed real news archive to thrust a group of fictional characters into an imagining of the Apocalypse. The program follows the dramatic stories of a TV reporter, a police officer, a doctor, a scientist and a college professor as they deal with chaos, war, earthquakes and a deadly pandemic.",8.332,2014-12-29,5.0,1,['drama'],"['revelation (book)', 'bible', 'religion', 'miniseries']",en,"Revelation: The End of Days drama Almost 2,000 years ago, the final book of the Bible, Revelation, predicted that Christ would return but only after a period of chaos and torment inflicted on the world to test the faith of mankind. REVELATION: THE END OF DAYS is a gripping, dramatic interpretation of how the ancient prophecies of The Book of Revelation could unfold in our modern world. The two-night, four-hour event brings to life six fictional characters’ firsthand accounts of the “End of Days” events.

REVELATION: THE END OF DAYS merges drama with re-purposed real news archive to thrust a group of fictional characters into an imagining of the Apocalypse. The program follows the dramatic stories of a TV reporter, a police officer, a doctor, a scientist and a college professor as they deal with chaos, war, earthquakes and a deadly pandemic. revelation (book) bible religion miniseries"
,,"[18, 10765]","[12332, 206315, 273060]",227233,Revelation Road: The Series,"At the end of the world, Josh McManus, a man with a violent past and prophesied future, is reluctantly drawn into the final battle of good vs evil.",8.26,,0.0,0,"['drama', 'sci-fi & fantasy']","['apocalypse', 'christanity', 'christian faith']",en,"Revelation Road: The Series drama sci-fi & fantasy At the end of the world, Josh McManus, a man with a violent past and prophesied future, is reluctantly drawn into the final battle of good vs evil. apocalypse christanity christian faith"
/9sFD9RDuoUDdZXIEEoQ6n9moMhF.jpg,/y2zaJTWCADYjIRsAK9nW9OZqiwP.jpg,"[16, 10751, 10759, 10765]","[6150, 210024]",21266,The Flying House,"Corky, Angey, and Justin are playing hide and seek in the woods when a sudden storm appears and they come upon a house in the woods. They go inside and meet Professor Bumble and his Solar Ion Robot, SIR. They discover the house is a flying time machine and a sudden mishap send them into the past where they end up witnessing events from The Bible's New Testament as they keep trying to get home.",7.959,1982-04-05,8.0,2,"['animation', 'family', 'action & adventure', 'sci-fi & fantasy']","['faith', 'anime']",ja,"The Flying House animation family action & adventure sci-fi & fantasy Corky, Angey, and Justin are playing hide and seek in the woods when a sudden storm appears and they come upon a house in the woods. They go inside and meet Professor Bumble and his Solar Ion Robot, SIR. They discover the house is a flying time machine and a sudden mishap send them into the past where they end up witnessing events from The Bible's New Testament as they keep trying to get home. faith anime"
,,[99],"[186, 9663, 11001]",77307,Christianity: The Second Millennium,"The story of Christianity's second thousand years of existence, including its strength in the 1500s and the overwhelming challenges it has faced since then.",7.814,2000-12-17,0.0,0,['documentary'],"['christianity', 'sequel', 'religion']",en,"Christianity: The Second Millennium documentary The story of Christianity's second thousand years of existence, including its strength in the 1500s and the overwhelming challenges it has faced since then. christianity sequel religion"
/kLudairTkq3Pf9rF4cuP0sEdq3s.jpg,/cpmyN66buEEXmWtVnpGoBv1REAe.jpg,[99],"[11001, 230097]",66198,Bible Mysteries,"A series of programmes exploring great figures and events from biblical times. Historical, archaeological and anthropological evidence gives fresh insights into the historical realities of the times. Stylish drama re-enactments, CGI graphics, and expert opinions offer a comprehensive exploration into some of the Bible's most compelling people and stories. Was Mary Magdalene really a prostitute? Where was St Peter laid to rest? Did Joseph actually have a 'coat of many colours'? Did Herod really order the massacre of the innocents? This series answers these questions and more.",7.748,2004-02-15,7.5,1,['documentary'],"['religion', 'jesus christ']",en,"Bible Mysteries documentary A series of programmes exploring great figures and events from biblical times. Historical, archaeological and anthropological evidence gives fresh insights into the historical realities of the times. Stylish drama re-enactments, CGI graphics, and expert opinions offer a comprehensive exploration into some of the Bible's most compelling people and stories. Was Mary Magdalene really a prostitute? Where was St Peter laid to rest? Did Joseph actually have a 'coat of many colours'? Did Herod really order the massacre of the innocents? This series answers these questions and more. religion jesus christ"
/mYLUUQTETJdT93KkOkw5roGAmT4.jpg,/sZFH5VcMyAKNfHkrV2olPgQHevH.jpg,[16],"[186, 6513]",34450,VeggieTales: Larryboy The Cartoon Adventures,LarryBoy: The Cartoon Adventures is a spin-off of the VeggieTales franchise. This series revolves around the character Larry's superhero alter ego LarryBoy as he tries to manage his life as a superhero while working as a janitor for the Daily Bumble newspaper in Bumblyburg.,6.936,2002-05-10,10.0,2,['animation'],"['christianity', 'cartoon']",en,VeggieTales: Larryboy The Cartoon Adventures animation LarryBoy: The Cartoon Adventures is a spin-off of the VeggieTales franchise. This series revolves around the character Larry's superhero alter ego LarryBoy as he tries to manage his life as a superhero while working as a janitor for the Daily Bumble newspaper in Bumblyburg. christianity cartoon
,/eEHSzFSoayFBm022OSQH3IuR7H5.jpg,[18],"[6270, 186, 1253, 10226, 10873, 222209]",61053,Up on High Ground,"A likable college psychology student is tested daily with his roomies, one in friendship, and the other on patience as a third wheel freeloader. A contemporary life effort in the psychological, even pathological, and pretty typical day of students who make this school of no fools and broken rules.",6.551,2014-10-25,10.0,2,['drama'],"['high school', 'christianity', 'roommate', 'neighbor', 'school', 'freeloader']",en,"Up on High Ground drama A likable college psychology student is tested daily with his roomies, one in friendship, and the other on patience as a third wheel freeloader. A contemporary life effort in the psychological, even pathological, and pretty typical day of students who make this school of no fools and broken rules. high school christianity roommate neighbor school freeloader"
/5a9JiKL9M5KAPBaV1cqfmDwKOEh.jpg,/n4O7OkMcVo9iKTtKAzTyfZ3KDwe.jpg,[99],[3036],95782,Buried Secrets of The Bible With Albert Lin,Albert Lin investigates two great stories of the Bible: Could real events lie behind the parting of the Red Sea and the destruction of Sodom and Gomorrah?,6.113,2019-03-11,7.0,6,['documentary'],['bible'],en,Buried Secrets of The Bible With Albert Lin documentary Albert Lin investigates two great stories of the Bible: Could real events lie behind the parting of the Red Sea and the destruction of Sodom and Gomorrah? bible
,/25AXnESBDMZZCQ5eIRjyTtqAWex.jpg,[35],[1499],40618,Der Heiland auf dem Eiland,Der Heiland auf dem Eiland is a German television series.,5.885,2004-01-28,0.0,0,['comedy'],['pastor'],de,Der Heiland auf dem Eiland comedy Der Heiland auf dem Eiland is a German television series. pastor
/qpyqwN7E9QNP68zg5H2QJmoVPqG.jpg,/aF9Grbr449kXxvLsfBYXxMIKik.jpg,[18],"[818, 9840, 12337, 15126, 189995, 227572]",41057,The Conquest,"A hundred years after Europeans set foot in the New World, Brazil still remains largely unexplored. The Conquest recounts the saga of the earliest adventurers who wandered through these unknown lands. Jesuit priests, adventurers seeking gold, slaves and indigenous tribes were entangled in unceasing battles, at a time when laws were made by the sharp edge of a sword.",5.743,2000-01-04,7.3,4,['drama'],"['based on novel or book', 'romance', 'colonisation', 'historical', 'jesuits (society of jesus)', 'conversion to christianity']",pt,"The Conquest drama A hundred years after Europeans set foot in the New World, Brazil still remains largely unexplored. The Conquest recounts the saga of the earliest adventurers who wandered through these unknown lands. Jesuit priests, adventurers seeking gold, slaves and indigenous tribes were entangled in unceasing battles, at a time when laws were made by the sharp edge of a sword. based on novel or book romance colonisation historical jesuits (society of jesus) conversion to christianity"
/dGqQRntERjGIReParujNGIO0Rz4.jpg,/r2A2fVNkvDUXNMSvxs4AuZ3qwK0.jpg,[10765],"[6150, 10093, 11001]",39345,Divine: The Series,"A young priest must come to terms with his crisis of faith or risk damnation to the soul of a living miracle. With man's freewill held in the balance, the bloody conflict surrounding Divine will take him further into his religion than ever he dreamed possible.",5.688,2011-08-28,7.7,3,['sci-fi & fantasy'],"['faith', 'priest', 'religion']",en,"Divine: The Series sci-fi & fantasy A young priest must come to terms with his crisis of faith or risk damnation to the soul of a living miracle. With man's freewill held in the balance, the bloody conflict surrounding Divine will take him further into his religion than ever he dreamed possible. faith priest religion"
,/b7tAhkaCgclsrUHQbYYHhMsKcom.jpg,[18],"[516, 2884, 6783, 13014, 34125, 157008, 172246]",101888,The Duplessis Orphans,"In the 1950s, young boys were placed in orphanages and endure harsh and austere living conditions. As a united group, they supported each other and survived despite bullying, hardship and little hope for better days. While these children were doing their best to survive, they had no way to suspect the secret dealings between the clergy, the medical profession and the government that will inevitably seal their fates. The institution faced with a precarious financial situation, the solution is to transform the orphanage into a psychiatric institute in order to obtain additional subsidies. To demonstrate the need for this change in status, the orphans are labeled as insane by the very people who took them in to help them. While their future as orphans was already precarious, they become prisoners of an asylum system from which they have little hope of being able to free themselves even as they grow older.",5.379,1997-03-16,0.0,0,['drama'],"['child abuse', 'asylum', 'orphanage', 'orphan', 'catholic school', 'catholic church', 'clergy']",fr,"The Duplessis Orphans drama In the 1950s, young boys were placed in orphanages and endure harsh and austere living conditions. As a united group, they supported each other and survived despite bullying, hardship and little hope for better days. While these children were doing their best to survive, they had no way to suspect the secret dealings between the clergy, the medical profession and the government that will inevitably seal their fates. The institution faced with a precarious financial situation, the solution is to transform the orphanage into a psychiatric institute in order to obtain additional subsidies. To demonstrate the need for this change in status, the orphans are labeled as insane by the very people who took them in to help them. While their future as orphans was already precarious, they become prisoners of an asylum system from which they have little hope of being able to free themselves even as they grow older. child abuse asylum orphanage orphan catholic school catholic church clergy"
/dCPIiuHvzYkUuuUTN9APQNo4UU5.jpg,/hUtXvHx3DIvnsnO9iPXKDNiiY9J.jpg,[99],"[186, 716, 717, 157008]",90153,The Great Popes,"This intimate documentary series examines the lives and the most significant moments of the papacies of John XXIII, John Paul II, Benedict XVI and Francis I.",5.379,2018-12-13,0.0,0,['documentary'],"['christianity', 'vatican', 'pope', 'catholic church']",it,"The Great Popes documentary This intimate documentary series examines the lives and the most significant moments of the papacies of John XXIII, John Paul II, Benedict XVI and Francis I. christianity vatican pope catholic church"
,/xQjpHTJopt7Sm9e4Eg1txXzhT94.jpg,[18],[3036],65375,Unsere Zehn Gebote,,5.379,2006-03-26,0.0,0,['drama'],['bible'],de,Unsere Zehn Gebote drama  bible
,/a7PiTM3dog7mdCQaVN9KnsM5pI.jpg,[10767],"[3741, 186, 2587, 15302]",31897,Revolution 618,"The Revolution aims to step outside the typical realm of the broadcast Christian genre. Its innovative style of discussion around a table in a peaceful, low lit, comfortable surrounding differs from the pulpit pastor preaching. The topics convey a much different, younger perspective into Christianity and evangelism. The youthful and upbeat personalities allow the hosts to talk to the viewers and not at them. The Revolution intends to fire up emotion in the hearts of its viewers with everyday modern family experiences and testimonies fueled by the Bible itself.",5.047,2010-03-01,10.0,1,['talk'],"['talk show', 'christianity', 'married couple', 'evangelical christianity']",en,"Revolution 618 talk The Revolution aims to step outside the typical realm of the broadcast Christian genre. Its innovative style of discussion around a table in a peaceful, low lit, comfortable surrounding differs from the pulpit pastor preaching. The topics convey a much different, younger perspective into Christianity and evangelism. The youthful and upbeat personalities allow the hosts to talk to the viewers and not at them. The Revolution intends to fire up emotion in the hearts of its viewers with everyday modern family experiences and testimonies fueled by the Bible itself. talk show christianity married couple evangelical christianity"
,/zt4n43OaqBT5pdjCpOP9AssrsXh.jpg,[99],"[186, 3036, 15012, 184134, 245769]",205462,Jesus: The Evidence,"1984 Channel 4 documentary series surveying the history of New Testament scholarship, giving an overview of the contemporary New Testament scholarship, and finally a tracing of the history of the development of Christianity.",4.946,1984-04-01,0.0,0,['documentary'],"['christianity', 'bible', 'ancient history', 'archeology', 'jewish history']",en,"Jesus: The Evidence documentary 1984 Channel 4 documentary series surveying the history of New Testament scholarship, giving an overview of the contemporary New Testament scholarship, and finally a tracing of the history of the development of Christianity. christianity bible ancient history archeology jewish history"
/RAzoBWhGKLc4GQ3V0oFpHm2i5A.jpg,/5hBA5obVK5gVnqKhZydAxBRIOdD.jpg,[35],"[258703, 270561]",154801,Problems Higher Up,"What could go wrong in a small Christian church? From failing sermons, to disagreements in the office, join this church staff as they go through the daily struggles of working in ministry.",4.932,2021-01-12,9.5,2,['comedy'],"['christian', 'situation-comedy']",en,"Problems Higher Up comedy What could go wrong in a small Christian church? From failing sermons, to disagreements in the office, join this church staff as they go through the daily struggles of working in ministry. christian situation-comedy"
/1eAexswn95N9vE2nSFftJiuehiN.jpg,/xZZnnYh4qobqamFSUGsQyA724Jl.jpg,"[16, 10751]","[3036, 230097, 243261]",212879,Animated Stories from the New Testament,"The series features twenty-four stories from the New Testament, including many of the parables of Jesus, the story of his birth, death and resurrection. The series concludes with two episodes about Paul the Apostle and his missionary journeys.",4.873,1987-06-16,8.7,3,"['animation', 'family']","['bible', 'jesus christ', 'new testament']",en,"Animated Stories from the New Testament animation family The series features twenty-four stories from the New Testament, including many of the parables of Jesus, the story of his birth, death and resurrection. The series concludes with two episodes about Paul the Apostle and his missionary journeys. bible jesus christ new testament"
/ifUKyJcA7zHuSYWKmGm36MwQAgE.jpg,/fzR7RZfM7EACI0wPma98bf6Zfyx.jpg,[99],"[745, 345, 8008, 41592, 161207, 227541, 232917]",98588,Monasteries of Europe,What is happening today in European monasteries? Why do young people leave the “normal” world to devote their lives to spirituality? Let's embark on a journey to discover the sources of Europe and share the life of monastic communities from Ireland to Russia and from Greece to Germany.,4.743,2018-12-03,6.0,2,['documentary'],"['nun', 'monk', 'pilgrim', 'monastery', 'catholicism', 'spiritual retreat', 'orthodox christianity']",fr,Monasteries of Europe documentary What is happening today in European monasteries? Why do young people leave the “normal” world to devote their lives to spirituality? Let's embark on a journey to discover the sources of Europe and share the life of monastic communities from Ireland to Russia and from Greece to Germany. nun monk pilgrim monastery catholicism spiritual retreat orthodox christianity
,,"[16, 10751, 10762]","[6150, 11001, 156166, 227586]",67124,Living Scriptures Animated Stories,Animated shows of Mormon faith scriptures &amp; heroes. Children's visuals of uplifting representations of some of the more popular and favorite scriptures.,4.74,1987-01-01,0.0,0,"['animation', 'family', 'kids']","['faith', 'religion', 'mormon', 'scripture']",en,Living Scriptures Animated Stories animation family kids Animated shows of Mormon faith scriptures &amp; heroes. Children's visuals of uplifting representations of some of the more popular and favorite scriptures. faith religion mormon scripture
/haEpitDI5AFbEP9Mg2swqLrQcBq.jpg,/qtOOSDlTAcfGIDbLwHHoV0QtQqI.jpg,[99],"[6150, 161207]",137440,Stories of a Generation - with Pope Francis,"Stories Of A Generation narrates the values of life: from love to pain, from work to dreams. 18 generational stories are enriched with the participation of Pope Francis and Martin Scorsese.",4.599,2021-12-25,7.0,12,['documentary'],"['faith', 'catholicism']",en,"Stories of a Generation - with Pope Francis documentary Stories Of A Generation narrates the values of life: from love to pain, from work to dreams. 18 generational stories are enriched with the participation of Pope Francis and Martin Scorsese. faith catholicism"
,/vLkSBFMOpQk5PmPv7Lbyz7UcvmR.jpg,"[10759, 35, 10751, 10762, 10765]","[186, 9715, 10550, 11001, 177104, 230097, 244690, 246201, 268140, 273060]",11427,Bibleman,"Bibleman is an 1995-2010 American video series with an evangelical superhero character. The series includes videos, books and live shows, where they tour locations around North America.",4.27,1995-01-01,1.0,2,"['action & adventure', 'comedy', 'family', 'kids', 'sci-fi & fantasy']","['christianity', 'superhero', 'evangelical', 'religion', 'family values', 'jesus christ', 'christian god', 'christian belief', 'religious', 'christian faith']",en,"Bibleman action & adventure comedy family kids sci-fi & fantasy Bibleman is an 1995-2010 American video series with an evangelical superhero character. The series includes videos, books and live shows, where they tour locations around North America. christianity superhero evangelical religion family values jesus christ christian god christian belief religious christian faith"
,,[99],"[6150, 1918]",222683,Duchovní kuchyně,,4.052,2007-09-09,0.0,0,['documentary'],"['faith', 'cooking']",cs,Duchovní kuchyně documentary  faith cooking
,,[99],"[186, 11001, 11162]",77306,Christianity: The First 1000 Years,"The incredible story of the people who, despite persecution, grew Christianity from an obscure movement to one of the world's largest religions.",3.808,1998-11-29,0.0,0,['documentary'],"['christianity', 'religion', 'miniseries']",en,"Christianity: The First 1000 Years documentary The incredible story of the people who, despite persecution, grew Christianity from an obscure movement to one of the world's largest religions. christianity religion miniseries"
,,[99],[157008],116193,Zakázaný Bůh,,3.772,2021-01-07,10.0,1,['documentary'],['catholic church'],cs,Zakázaný Bůh documentary  catholic church
,/ckBaARJvVS4iKVMwImMJEG2yhFC.jpg,[35],"[157008, 208611]",17683,Bless Me Father,"Bless Me Father is a British sitcom starring Arthur Lowe, Daniel Abineri, Gabrielle Daye, Patrick McAlinney, David Ryall, Derek Francis and Sheila Keith. It was aired on ITV from 1978 until 1981 and described the adventures of an Irish Catholic priest, Father Charles Duddleswell and his young curate in the fictional parish of St. Jude's in suburban London. 21 episodes, written by Peter De Rosa, were aired. De Rosa wrote the books on which the series was based using the pseudonym of Neil Boyd which was also the name of the young curate character; Boyd also served as the narrator in the series of novels upon which the series was based. It was made for the ITV network by London Weekend Television.

The series was set in 1950 and 1951 and marked a departure from the middle class 'bank manager' roles associated with Lowe such as that in Dad's Army. The other regular characters included Mrs Pring, the housekeeper, the hard-drinking Dr Daley, the non-religious neighbour Billy Buzzle, and abbess Reverend Mother Stephen.",3.721,1978-09-24,5.0,3,['comedy'],"['catholic church', '1950s']",en,"Bless Me Father comedy Bless Me Father is a British sitcom starring Arthur Lowe, Daniel Abineri, Gabrielle Daye, Patrick McAlinney, David Ryall, Derek Francis and Sheila Keith. It was aired on ITV from 1978 until 1981 and described the adventures of an Irish Catholic priest, Father Charles Duddleswell and his young curate in the fictional parish of St. Jude's in suburban London. 21 episodes, written by Peter De Rosa, were aired. De Rosa wrote the books on which the series was based using the pseudonym of Neil Boyd which was also the name of the young curate character; Boyd also served as the narrator in the series of novels upon which the series was based. It was made for the ITV network by London Weekend Television.

The series was set in 1950 and 1951 and marked a departure from the middle class 'bank manager' roles associated with Lowe such as that in Dad's Army. The other regular characters included Mrs Pring, the housekeeper, the hard-drinking Dr Daley, the non-religious neighbour Billy Buzzle, and abbess Reverend Mother Stephen. catholic church 1950s"
,/ksMMGU2DI2wGWuXwV6372RTbCiu.jpg,[99],"[3036, 11001, 184134, 186756]",94880,The Bible Unearthed,"The Bible is both a religious and historical work, but how much is myth and how much is history?",3.552,2005-12-18,0.0,0,['documentary'],"['bible', 'religion', 'archeology', 'old testament']",en,"The Bible Unearthed documentary The Bible is both a religious and historical work, but how much is myth and how much is history? bible religion archeology old testament"
,/3K1d2T0tmOFCxiaRE5kYpC3l884.jpg,"[99, 18]","[3036, 15061]",81172,Daughters of Eve,"A provocative journey into the extraordinary lives of women from the Old and New Testament. The series explores women who rose from obscurity, slavery and prejudice to become prophets, lovers, judges, and queens who left their mark on history.",3.437,2016-03-27,10.0,1,"['documentary', 'drama']","['bible', 'docudrama']",en,"Daughters of Eve documentary drama A provocative journey into the extraordinary lives of women from the Old and New Testament. The series explores women who rose from obscurity, slavery and prejudice to become prophets, lovers, judges, and queens who left their mark on history. bible docudrama"
/xIx7htMcrHUHYsTIYm1arwOFRkB.jpg,/5j7C42WbbpH5A4050jdmlxikhN1.jpg,[99],"[6078, 186, 11001, 230097]",69985,Origin of Christianity,"The epic story of the emergence of Christianity in just over a century, from the death of Jesus of Nazareth, around the year 30, to the moment when the leaders and followers of the new faith, already scattered throughout the eastern Mediterranean, from Jerusalem to Rome, are definitely moving away from Judaism, around the year 150.",3.394,2004-04-02,8.0,1,['documentary'],"['politics', 'christianity', 'religion', 'jesus christ']",fr,"Origin of Christianity documentary The epic story of the emergence of Christianity in just over a century, from the death of Jesus of Nazareth, around the year 30, to the moment when the leaders and followers of the new faith, already scattered throughout the eastern Mediterranean, from Jerusalem to Rome, are definitely moving away from Judaism, around the year 150. politics christianity religion jesus christ"
,/q3Jup6QMqnv0E7LxfGrse6Ud2rn.jpg,[10762],"[6150, 186, 202085, 211239, 282735, 283297, 286758, 309987, 309988]",217275,The Wonderful World of Benjamin Cello,"Follow Benjamin Cello, a winsome country gentleman, as he leads his friends on song-filled adventures of faith. Each episode explores the grandeur of God through Biblical truths, the wonder of creation, and the beauty of music and the arts.",2.93,2023-01-01,2.0,1,['kids'],"['faith', 'christianity', 'kids music', 'puffin', 'children', 'music', 'kids', 'blippi', 'cocomelon']",en,"The Wonderful World of Benjamin Cello kids Follow Benjamin Cello, a winsome country gentleman, as he leads his friends on song-filled adventures of faith. Each episode explores the grandeur of God through Biblical truths, the wonder of creation, and the beauty of music and the arts. faith christianity kids music puffin children music kids blippi cocomelon"
,/gABidR9eJMOcLBTFJvJ5KLGnCwq.jpg,"[10767, 99]","[6150, 9712, 10706, 241827]",155566,Spiritual Warfare: Truth or Territory?,"With all of the books and teachings on spiritual warfare, it is hard to know what is truly biblical and what is nonsense. Based on his book of the same name, Jim Osman analyzes the modern practices in resisting Satan and his demons and guides Christians into what the Bible actually says in its context.",2.849,2021-05-14,0.0,0,"['talk', 'documentary']","['faith', 'possession', 'spirituality', 'demonic']",en,"Spiritual Warfare: Truth or Territory? talk documentary With all of the books and teachings on spiritual warfare, it is hard to know what is truly biblical and what is nonsense. Based on his book of the same name, Jim Osman analyzes the modern practices in resisting Satan and his demons and guides Christians into what the Bible actually says in its context. faith possession spirituality demonic"
/1Sqb6XLaEIpji497AAj8Yrq1zKw.jpg,/rEpi0UKtgrVlyXgixnfWD3b1WyB.jpg,[99],"[3664, 186, 3036, 11001, 15126, 41586, 184134, 186756, 230097, 243261, 258703, 282633, 291162]",63019,Bible Secrets Revealed,It is said to be one of the oldest books in the world. Has it been altered? If yes why? A remarkable journey back in time to see what the Old Testament and the New Testament is hiding from us.,2.744,2013-11-01,6.3,3,['documentary'],"['research', 'christianity', 'bible', 'religion', 'historical', 'archaeologist', 'archeology', 'old testament', 'jesus christ', 'new testament', 'christian', 'history', 'christ']",en,Bible Secrets Revealed documentary It is said to be one of the oldest books in the world. Has it been altered? If yes why? A remarkable journey back in time to see what the Old Testament and the New Testament is hiding from us. research christianity bible religion historical archaeologist archeology old testament jesus christ new testament christian history christ
/4FdWzzgpEedmb5KTF6yvDwT1dB5.jpg,/8oxBgBO0xwuk9rFSETS5Myzt2zF.jpg,[99],"[536, 230097]",224785,Israel - Nos Passos de Jesus,,2.581,2023-04-14,9.0,1,['documentary'],"['israel', 'jesus christ']",pt,Israel - Nos Passos de Jesus documentary  israel jesus christ
,/7GPFwDeSRstwES2WxwOrc8MH8tz.jpg,[99],"[230097, 273060]",234329,Jesus the Game Changer,Christian communicator Karl Faase takes an intellectual look at the evidence for the existence of Jesus and His impact on the world.,2.305,2016-06-01,0.0,0,['documentary'],"['jesus christ', 'christian faith']",en,Jesus the Game Changer documentary Christian communicator Karl Faase takes an intellectual look at the evidence for the existence of Jesus and His impact on the world. jesus christ christian faith
,,"[18, 10762]","[3036, 10873]",210907,100 in Bible,,2.265,2007-06-13,0.0,0,"['drama', 'kids']","['bible', 'school']",he,100 in Bible drama kids  bible school
/feykEujWEcQj26NgRflxw86GAVo.jpg,/swPDl1dvlRg7r9Q1Z5iWWe4alMf.jpg,[],"[186, 11001]",91589,Ancient Roads from Christ to Constantine,"Jonathan Phillips attempts to find the answer to the question: How did Christianity grow and develop from just a small, Jewish sect to the largest, and majority, dominant religion of the West?",2.148,2015-04-01,0.0,0,,"['christianity', 'religion']",en,"Ancient Roads from Christ to Constantine  Jonathan Phillips attempts to find the answer to the question: How did Christianity grow and develop from just a small, Jewish sect to the largest, and majority, dominant religion of the West? christianity religion"
,/biOJSysWVQtuH3R2PDhFm8Qxqxe.jpg,[99],"[3036, 11001]",89229,Drive Thru History: The Gospels,"The story of Jesus from the locations recorded in Matthew, Mark, Luke, and John. Dave travels to over 50 sites in Israel to deliver the Gospels in a fresh way, show the evidence for the truth of scripture, and encourage families to get excited about reading the Bible again.",2.148,2015-12-07,0.0,0,['documentary'],"['bible', 'religion']",en,"Drive Thru History: The Gospels documentary The story of Jesus from the locations recorded in Matthew, Mark, Luke, and John. Dave travels to over 50 sites in Israel to deliver the Gospels in a fresh way, show the evidence for the truth of scripture, and encourage families to get excited about reading the Bible again. bible religion"
/kQmTGA0ADO7nSSwn6DuwKhJhXk5.jpg,/6CrFjHozAfSepeceCwiDToCV2k7.jpg,[16],"[470, 258703]",158613,Ryan Defrates: Secret Agent,"Ryan Defrates is arrogant and reckless and always insists on working alone. That is, until the day he's paired with a very unlikely partner... his mom! Deb Defrates is not a spy. She knows more about cutting coupons then cutting down on crime, but her wisdom and kindness somehow always seem to save the day.",1.953,2017-05-01,0.0,0,['animation'],"['spy', 'christian']",en,"Ryan Defrates: Secret Agent animation Ryan Defrates is arrogant and reckless and always insists on working alone. That is, until the day he's paired with a very unlikely partner... his mom! Deb Defrates is not a spy. She knows more about cutting coupons then cutting down on crime, but her wisdom and kindness somehow always seem to save the day. spy christian"
/hjX03bfMBkQhnDPKPo2LxRUejOP.jpg,/3ssRMwFfxBURWBdSqkYsL64poXF.jpg,[99],"[3036, 11001]",31765,Bible's Buried Secrets,Dr Francesca Stavrakopoulou examines how archaeological discoveries are changing the way people interpret stories from the Bible.,1.824,2011-03-15,8.5,3,['documentary'],"['bible', 'religion']",en,Bible's Buried Secrets documentary Dr Francesca Stavrakopoulou examines how archaeological discoveries are changing the way people interpret stories from the Bible. bible religion
,/gPAQSa7vuaAdX8LPpUdtkrAl8hh.jpg,[],[3036],49163,Abraham,"The life of Abraham, the most tested servant of God and the father of Judaism, spanning from the patriarch's quest for the Promised Land to the sacrifice of his son, Isaac.",1.766,1994-04-03,8.0,1,,['bible'],en,"Abraham  The life of Abraham, the most tested servant of God and the father of Judaism, spanning from the patriarch's quest for the Promised Land to the sacrifice of his son, Isaac. bible"
/b6ROecynE2tdnml2QggGOtPd4mI.jpg,/cWb33KOSizqryOkWhFJwQWCmIXY.jpg,[99],"[186, 11001]",89231,Drive Thru History: Acts to Revelation,"Dave Stotts explores the amazing lives of the very first Christians. Beginning in Jerusalem and using the Book of Acts as a roadmap, Dave travels the Mediterranean region to share the people, places, and events that launched the Christian faith.",1.719,2018-04-11,0.0,0,['documentary'],"['christianity', 'religion']",en,"Drive Thru History: Acts to Revelation documentary Dave Stotts explores the amazing lives of the very first Christians. Beginning in Jerusalem and using the Book of Acts as a roadmap, Dave travels the Mediterranean region to share the people, places, and events that launched the Christian faith. christianity religion"
,/aCdQJSRm0fJXjXqtoSzgaGjTnB3.jpg,"[16, 10762]","[3036, 210024, 243261, 308186]",103313,The Journey of the Three Kings's,"A wonderful story! Melchior, Gaspard and Balthaza following the star leading them to a stable, in Bethleem. Beautiful animated movie.",1.684,2002-12-27,0.0,0,"['animation', 'kids']","['bible', 'anime', 'new testament', 'mage kings']",cs,"The Journey of the Three Kings's animation kids A wonderful story! Melchior, Gaspard and Balthaza following the star leading them to a stable, in Bethleem. Beautiful animated movie. bible anime new testament mage kings"
,/wZDUnwOb7xEnFULTSDEgMBRHGDI.jpg,[99],"[536, 186, 3575, 187, 5565, 11704, 15126, 184134, 198678, 280323, 282080]",82564,Jerusalem: The Making of a Holy City,"Author and historian Simon Sebag Montefiore presents a three-part series that illuminates the history of the sacred, and peerlessly beautiful city - Jerusalem.",1.56,2011-12-08,7.5,2,['documentary'],"['israel', 'christianity', 'jerusalem, israel', 'islam', 'biography', 'judaism', 'historical', 'archeology', 'religon', 'jerusalem', 'documentary']",en,"Jerusalem: The Making of a Holy City documentary Author and historian Simon Sebag Montefiore presents a three-part series that illuminates the history of the sacred, and peerlessly beautiful city - Jerusalem. israel christianity jerusalem, israel islam biography judaism historical archeology religon jerusalem documentary"
